Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.12-119.205.194.11-40480-80-6,192.168.10.12,40480,119.205.194.11,80,6,07/07/2017 03:55:02,212702,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,56.41695894,9.40282649,212702.0,0.0,212702,212702,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.701413245,4.701413245,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,254,143,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-119.205.194.11-40472-80-6,192.168.10.12,40472,119.205.194.11,80,6,07/07/2017 03:55:02,239185,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,50.17037022,8.361728369,239185.0,0.0,239185,239185,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.180864185,4.180864185,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,254,144,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-119.205.194.11-40476-80-6,192.168.10.12,40476,119.205.194.11,80,6,07/07/2017 03:55:02,203579,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,58.94517607,9.824196012,203579.0,0.0,203579,203579,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.912098006,4.912098006,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,262,153,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.14-192.168.10.50-57992-22792-6,192.168.10.50,22792,192.168.10.14,57992,6,07/07/2017 03:55:02,95,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,189473.6842,31578.94737,47.5,65.76093065,94,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,10526.31579,21052.63158,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,389,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-119.205.194.11-40468-80-6,192.168.10.12,40468,119.205.194.11,80,6,07/07/2017 03:55:02,200476,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,59.85753906,9.97625651,200476.0,0.0,200476,200476,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.988128255,4.988128255,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1006,148,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-119.205.194.14-47532-80-6,192.168.10.12,47532,119.205.194.14,80,6,07/07/2017 03:55:03,15861888,9,8,1788,760,586,0,198.6666667,290.5064543,246,0,95.0,124.5047331,160.6366153,1.071751358,991368.0,2670234.229,9987997,19,11100000,1387283.875,3476683.998,9987997,69,15700000,2235855.571,3930362.256,10200000,724,0,0,0,0,200,172,0.567397778,0.50435358,0,586,141.5555556,223.6586744,50023.20261,0,0,0,1,0,0,0,0,0,149.8823529,198.6666667,95.0,200,0,0,0,0,0,0,9,1788,8,760,29200,142,8,20,886826.0,0.0,886826,886826,9987997.0,0.0,9987997,9987997,BENIGN
192.168.10.12-119.205.194.14-47524-80-6,192.168.10.12,47524,119.205.194.14,80,6,07/07/2017 03:55:03,16061898,9,8,2368,999,586,0,263.1111111,306.3251722,246,0,124.875,128.70169,209.6265336,1.058405426,1003868.625,2664266.597,9963993,55,11100000,1381538.5,3469255.82,9963993,90,15900000,2264598.143,3908551.794,10200000,777,0,0,0,0,200,172,0.560332285,0.498073142,0,586,187.0555556,240.6621924,57918.29085,0,0,0,1,0,0,0,0,0,198.0588235,263.1111111,124.875,200,0,0,0,0,0,0,9,2368,8,999,29200,151,8,20,1088315.0,0.0,1088315,1088315,9963993.0,0.0,9963993,9963993,BENIGN
192.168.10.12-119.205.194.14-47530-80-6,192.168.10.12,47530,119.205.194.14,80,6,07/07/2017 03:55:03,15975212,9,8,1788,760,586,0,198.6666667,290.5064543,246,0,95.0,124.5047331,159.4971009,1.064148632,998450.75,2662565.879,9980003,51,11200000,1405294.625,3466609.932,9980003,66,15700000,2248030.857,3926804.495,10300000,719,0,0,0,0,200,172,0.563372805,0.500775827,0,586,141.5555556,223.6586744,50023.20261,0,0,0,1,0,0,0,0,0,149.8823529,198.6666667,95.0,200,0,0,0,0,0,0,9,1788,8,760,29200,142,8,20,1002953.0,0.0,1002953,1002953,9980003.0,0.0,9980003,9980003,BENIGN
192.168.10.12-119.205.194.14-47532-80-6,192.168.10.12,47532,119.205.194.14,80,6,07/07/2017 03:55:03,211118,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,56.84025048,9.473375079,211118.0,0.0,211118,211118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.73668754,4.73668754,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,254,142,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.17-192.168.10.50-137-137-17,192.168.10.50,137,192.168.10.17,137,17,07/07/2017 03:55:04,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,41300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0,93.0,62.0,0.0,64,0,0,0,0,0,0,2,124,0,0,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-119.205.194.14-47500-80-6,192.168.10.12,47500,119.205.194.14,80,6,07/07/2017 03:55:04,239107,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,50.18673648,8.36445608,239107.0,0.0,239107,239107,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.18222804,4.18222804,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,270,160,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-119.205.194.14-47528-80-6,192.168.10.12,47528,119.205.194.14,80,6,07/07/2017 03:55:04,200067,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,59.97990673,9.996651122,200067.0,0.0,200067,200067,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.998325561,4.998325561,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,262,151,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-119.205.194.17-57516-80-6,192.168.10.12,57516,119.205.194.17,80,6,07/07/2017 03:55:04,12306767,6,6,3046,2542,1734,0,507.6666667,791.8266645,2081,0,423.6666667,830.6572498,454.0591367,0.975073307,1118797.0,2987729.688,10000000,19,2297296,459459.2,670093.9694,1646276,111,12100000,2419135.4,4313521.042,10000000,758,0,0,0,0,140,132,0.487536654,0.487536654,0,2081,429.8461538,753.1178356,567186.4744,0,0,0,1,0,0,0,0,1,465.6666667,507.6666667,423.6666667,140,0,0,0,0,0,0,6,3046,6,2542,29200,180,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-121.78.124.148-41228-80-6,192.168.10.12,41228,121.78.124.148,80,6,07/07/2017 03:55:04,2184601,3,4,685,340,685,0,228.3333333,395.4849344,340,0,85.0,170.0,469.1932303,3.20424645,364100.1667,679777.9394,1734985,3,1953554,976777.0,1072268.037,1734985,218569,1966086,655362.0,1124444.396,1953739,3,0,0,0,0,104,136,1.373248479,1.830997972,0,685,128.125,254.5295029,64785.26786,0,0,0,1,0,0,0,0,1,146.4285714,228.3333333,85.0,104,0,0,0,0,0,0,3,685,4,340,29200,124,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-121.78.124.168-53770-80-6,192.168.10.12,53770,121.78.124.168,80,6,07/07/2017 03:55:05,2172668,3,4,683,340,683,0,227.6666667,394.3302339,340,0,85.0,170.0,470.849665,3.221845215,362111.3333,674500.1131,1721946,2,1941373,970686.5,1062441.374,1721946,219427,1953304,651101.3333,1117461.942,1941417,2,0,0,0,0,104,136,1.380790807,1.841054409,0,683,127.875,253.9046151,64467.55357,0,0,0,1,0,0,0,0,1,146.1428571,227.6666667,85.0,104,0,0,0,0,0,0,3,683,4,340,29200,124,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.25-192.168.10.50-53625-139-6,192.168.10.50,139,192.168.10.25,53625,6,07/07/2017 03:55:05,212,1,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14150.9434,106.0,82.02438662,164,48,0,0.0,0.0,0,0,48,48.0,0.0,48,48,0,0,0,0,32,64,4716.981132,9433.962264,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,269,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61458-17,192.168.10.3,61458,192.168.10.1,53,17,07/07/2017 03:55:05,25778,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,4267.204593,77.58553806,25778.0,0.0,25778,25778,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,38.79276903,38.79276903,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,20,0,0,0,0,0,0,1,47,1,63,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-125.209.226.232-47816-80-6,192.168.10.12,47816,125.209.226.232,80,6,07/07/2017 03:55:05,2201851,3,4,670,422,664,0,223.3333333,381.6403193,410,0,105.5,203.0197035,495.9463651,3.179143366,366975.1667,673178.9145,1719805,3,1960843,980421.5,1045646.173,1719805,241038,1960883,653627.6667,1132105.936,1960871,3,0,0,0,0,80,92,1.362490014,1.816653352,0,664,136.5,256.3607949,65720.85714,0,0,0,1,0,0,0,0,1,156.0,223.3333333,105.5,80,0,0,0,0,0,0,3,670,4,422,29200,125,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-14.0.67.56-50338-80-6,192.168.10.12,50338,14.0.67.56,80,6,07/07/2017 03:55:05,8113008,32,37,855,61842,431,0,26.71875,105.1408378,2896,0,1671.405405,1022.798841,7727.959839,8.504860343,119308.9412,802805.9638,6606381,4,1506537,48597.96774,120086.9311,551431,49,7875725,218770.1389,1103651.252,6606381,190,0,0,0,0,1044,1200,3.944283058,4.560577285,0,2896,895.6714286,1111.4223,1235259.528,0,0,0,1,0,0,0,0,1,908.6521739,26.71875,1671.405405,1044,0,0,0,0,0,0,32,855,37,61842,29200,673,2,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-14.0.67.56-50340-80-6,192.168.10.12,50340,14.0.67.56,80,6,07/07/2017 03:55:05,7110220,16,19,457,24573,457,0,28.5625,114.25,2896,0,1293.315789,877.2037678,3520.284886,4.92249185,209124.1176,1022061.05,5971526,3,1138601,75906.73333,123879.8489,357013,48,6873201,381844.5,1402681.376,5971526,48,0,0,0,0,520,624,2.250281988,2.672209861,0,2896,695.2777778,901.3870458,812498.6063,0,0,0,1,0,0,0,0,1,715.1428571,28.5625,1293.315789,520,0,0,0,0,0,0,16,457,19,24573,29200,676,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.12-14.0.67.56-50344-80-6,192.168.10.12,50344,14.0.67.56,80,6,07/07/2017 03:55:06,244631,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.175578729,244631.0,0.0,244631,244631,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.087789364,4.087789364,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,395,676,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
144.217.164.10-192.168.10.12-123-123-17,192.168.10.12,123,144.217.164.10,123,17,07/07/2017 03:55:06,16347,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5872.637181,122.3466079,16347.0,0.0,16347,16347,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,61.17330397,61.17330397,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.217.3.110-192.168.10.12-443-45512-6,192.168.10.12,45512,172.217.3.110,443,6,07/07/2017 03:55:06,118303713,21,16,1109,5436,414,0,52.80952381,99.95229815,1418,0,339.75,534.134752,55.32370738,0.312754343,3286214.25,13600000.0,58900000,1,118000000,5915185.65,18000000.0,58900000,1,118000000,7884473.4,20600000.0,59000000,1,0,0,0,0,680,520,0.177509222,0.135245121,0,1418,172.2368421,376.9531073,142093.6451,0,0,0,1,0,0,0,0,0,176.8918919,52.80952381,339.75,680,0,0,0,0,0,0,21,1109,16,5436,29200,357,9,32,626665.0,775877.1583,1175293,78037,58500000.0,586994.7949,58900000,58100000,BENIGN
192.168.10.3-192.168.10.50-389-42552-6,192.168.10.50,42552,192.168.10.3,389,6,07/07/2017 03:55:06,406,11,4,172,326,79,0,15.63636364,31.4492376,163,0,81.5,94.10809388,1226600.985,36945.81281,29.0,27.623847,79,1,406,40.6,41.66319986,131,1,241,80.33333333,97.60293711,190,3,0,0,0,0,368,144,27093.59606,9852.216749,0,163,31.125,57.86060836,3347.85,0,0,0,1,0,0,0,0,0,33.2,15.63636364,81.5,368,0,0,0,0,0,0,11,172,4,326,29200,2081,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-45096-17,192.168.10.12,45096,192.168.10.3,53,17,07/07/2017 03:55:06,218,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,733944.9541,18348.62385,72.66666667,43.59281286,123,47,48,48.0,0.0,48,48,47,47.0,0.0,47,47,0,0,0,0,80,80,9174.311927,9174.311927,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-27558-17,192.168.10.12,27558,192.168.10.3,53,17,07/07/2017 03:55:07,275,2,2,64,162,32,32,32.0,0.0,81,81,81.0,0.0,821818.1818,14545.45455,91.66666667,117.7384106,225,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,80,80,7272.727273,7272.727273,32,81,51.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,64.5,32.0,81.0,80,0,0,0,0,0,0,2,64,2,162,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-4885-17,192.168.10.12,4885,192.168.10.3,53,17,07/07/2017 03:55:07,224,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,1062500.0,17857.14286,74.66666667,42.73562136,124,49,49,49.0,0.0,49,49,51,51.0,0.0,51,51,0,0,0,0,64,64,8928.571429,8928.571429,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,64,0,0,0,0,0,0,2,70,2,168,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-6679-17,192.168.10.12,6679,192.168.10.3,53,17,07/07/2017 03:55:07,194,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,886597.9381,20618.5567,64.66666667,105.9449543,187,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,10309.27835,10309.27835,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-61533-17,192.168.10.12,61533,192.168.10.3,53,17,07/07/2017 03:55:07,149,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,1597315.436,26845.63758,49.66666667,84.2931393,147,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,13422.81879,13422.81879,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,40,0,0,0,0,0,0,2,70,2,168,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-0-0-0,192.168.10.50,0,192.168.10.3,0,0,07/07/2017 03:55:08,32856063,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.121743132,11000000.0,19000000.0,32900000,3,32900000,11000000.0,19000000.0,32900000,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0.121743132,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,-1,-1,0,0,3.0,0.0,3,3,32900000.0,0.0,32900000,32900000,BENIGN
192.168.10.3-192.168.10.12-53-32965-17,192.168.10.12,32965,192.168.10.3,53,17,07/07/2017 03:55:08,165,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1042424.242,24242.42424,55.0,88.33459119,157,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,12121.21212,12121.21212,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-49233-17,192.168.10.12,49233,192.168.10.3,53,17,07/07/2017 03:55:08,194,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,886597.9381,20618.5567,64.66666667,27.13546265,96,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,10309.27835,10309.27835,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-26322-17,192.168.10.12,26322,192.168.10.3,53,17,07/07/2017 03:55:08,149,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,1597315.436,26845.63758,49.66666667,84.2931393,147,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,13422.81879,13422.81879,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,40,0,0,0,0,0,0,2,70,2,168,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-42372-17,192.168.10.12,42372,192.168.10.3,53,17,07/07/2017 03:55:08,238,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,1000000.0,16806.72269,79.33333333,136.5442541,237,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,80,80,8403.361345,8403.361345,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,80,0,0,0,0,0,0,2,70,2,168,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-13542-17,192.168.10.12,13542,192.168.10.3,53,17,07/07/2017 03:55:09,389,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,442159.383,10282.77635,129.6666667,223.723788,388,0,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,80,80,5141.388175,5141.388175,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,80,0,0,0,0,0,0,2,70,2,102,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-27951-17,192.168.10.50,27951,192.168.10.3,53,17,07/07/2017 03:55:09,184,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1771739.13,21739.13043,61.33333333,100.1715196,177,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,10869.56522,10869.56522,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-38000-17,192.168.10.12,38000,192.168.10.3,53,17,07/07/2017 03:55:09,227,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,704845.815,17621.14537,75.66666667,46.18802154,129,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,80,80,8810.572687,8810.572687,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,80,0,0,0,0,0,0,2,64,2,96,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-63585-17,192.168.10.12,63585,192.168.10.3,53,17,07/07/2017 03:55:09,248,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,629032.2581,16129.03226,82.66666667,58.31237719,150,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,80,80,8064.516129,8064.516129,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,80,0,0,0,0,0,0,2,62,2,94,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-4956-17,192.168.10.12,4956,192.168.10.3,53,17,07/07/2017 03:55:10,193,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,829015.544,20725.3886,64.33333333,27.42869544,96,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,80,10362.6943,10362.6943,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-63049-17,192.168.10.12,63049,192.168.10.3,53,17,07/07/2017 03:55:10,202,2,2,64,162,32,32,32.0,0.0,81,81,81.0,0.0,1118811.881,19801.9802,67.33333333,33.48631561,106,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,80,80,9900.990099,9900.990099,32,81,51.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,64.5,32.0,81.0,80,0,0,0,0,0,0,2,64,2,162,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-17623-17,192.168.10.12,17623,192.168.10.3,53,17,07/07/2017 03:55:10,208,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,826923.0769,19230.76923,69.33333333,114.0277744,201,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,9615.384615,9615.384615,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.50-53-48621-17,192.168.10.50,48621,192.168.10.3,53,17,07/07/2017 03:55:10,255,2,2,64,158,32,32,32.0,0.0,79,79,79.0,0.0,870588.2353,15686.27451,85.0,145.4922678,253,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,7843.137255,7843.137255,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32.0,79.0,64,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-61759-17,192.168.10.3,61759,192.168.10.1,53,17,07/07/2017 03:55:10,48551,1,1,47,131,47,47,47.0,0.0,131,131,131.0,0.0,3666.247863,41.19379621,48551.0,0.0,48551,48551,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.59689811,20.59689811,47,131,75.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,112.5,47.0,131.0,20,0,0,0,0,0,0,1,47,1,131,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-25947-17,192.168.10.12,25947,192.168.10.3,53,17,07/07/2017 03:55:10,164,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1048780.488,24390.2439,54.66666667,50.73788854,108,7,49,49.0,0.0,49,49,7,7.0,0.0,7,7,0,0,0,0,64,64,12195.12195,12195.12195,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.12-53-64054-17,192.168.10.12,64054,192.168.10.3,53,17,07/07/2017 03:55:11,386,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,616580.3109,10362.6943,128.6666667,181.15279,336,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,80,80,5181.34715,5181.34715,35,84,54.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,80,0,0,0,0,0,0,2,70,2,168,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
