Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,campaign_id,timestamp,dataset
192.168.10.8-23.60.139.27-54019-80-6,192.168.10.8,54019.0,23.60.139.27,80.0,6.0,6/7/2017 2:24,6.4167724e+07,13.0,12.0,1344.0,5328.0,430.0,0.0,103.38461,186.20667,1770.0,0.0,444.0,799.6122,103.97751,0.38960397,2.6736552e+06,4.277131e+06,9.995389e+06,36.0,5.71e+07,4.759869e+06,4.992981e+06,1e+07,94.0,6.41e+07,5.8300775e+06,4.7183735e+06,1e+07,714.0,0.0,0.0,0.0,0.0,268.0,308.0,0.20259406,0.1870099,0.0,1770.0,256.6154,574.167,329667.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,266.88,103.38461,444.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1344.0,12.0,5328.0,8192.0,32160.0,12.0,20.0,89730.836,90359.62,256050.0,36765.0,9.430007e+06,1.3820091e+06,9.995389e+06,6.608993e+06,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-23.60.139.27-54020-80-6,192.168.10.8,54020.0,23.60.139.27,80.0,6.0,6/7/2017 2:24,1.1746714e+08,19.0,18.0,1380.0,5328.0,430.0,0.0,72.63158,158.99133,1770.0,0.0,296.0,678.30756,57.105335,0.31498173,3.262976e+06,4.657037e+06,9.998189e+06,42.0,1.17e+08,6.523893e+06,4.750675e+06,1e+07,42.0,1.17e+08,6.907646e+06,4.6087515e+06,1e+07,878.0,0.0,0.0,0.0,0.0,388.0,500.0,0.16174737,0.15323435,0.0,1770.0,176.52632,486.8517,237024.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.2973,72.63158,296.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1380.0,18.0,5328.0,8192.0,32160.0,18.0,20.0,74277.664,103029.195,389647.0,36772.0,9.711562e+06,978358.8,9.998189e+06,6.604859e+06,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-59314-17,192.168.10.8,59314.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,185.0,2.0,2.0,54.0,86.0,27.0,27.0,27.0,0.0,43.0,43.0,43.0,0.0,756756.75,21621.621,61.666668,101.61365,179.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,10810.811,10810.811,27.0,43.0,33.4,8.763561,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.75,27.0,43.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2.0,86.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-60898-17,192.168.10.8,60898.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,191.0,2.0,2.0,88.0,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,1.0890052e+06,20942.408,63.666668,69.514984,140.0,4.0,47.0,47.0,0.0,47.0,47.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,56.0,56.0,10471.204,10471.204,44.0,60.0,50.4,8.763561,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,44.0,60.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,120.0,-1.0,-1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-60412-17,192.168.10.8,60412.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,46818.0,2.0,2.0,60.0,264.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,6920.415,85.437225,15606.0,27023.457,46810.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,64.0,42.718613,42.718613,30.0,132.0,70.8,55.867702,3121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.5,30.0,132.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,264.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-53149-17,192.168.10.8,53149.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,210.0,2.0,2.0,92.0,348.0,46.0,46.0,46.0,0.0,174.0,174.0,174.0,0.0,2.0952381e+06,19047.62,70.0,114.31535,202.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,9523.81,9523.81,46.0,174.0,97.2,70.10849,4915.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,121.5,46.0,174.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,2.0,348.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-51447-17,192.168.10.8,51447.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,24109.0,2.0,2.0,100.0,434.0,50.0,50.0,50.0,0.0,217.0,217.0,217.0,0.0,22149.404,165.91315,8036.3335,13912.409,24101.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,64.0,64.0,82.95657,82.95657,50.0,217.0,116.8,91.469666,8366.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,146.0,50.0,217.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,434.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-63046-17,192.168.10.8,63046.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,23487.0,2.0,2.0,54.0,144.0,27.0,27.0,27.0,0.0,72.0,72.0,72.0,0.0,8430.195,170.30698,7829.0,13515.21,23435.0,4.0,48.0,48.0,0.0,48.0,48.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,85.15349,85.15349,27.0,72.0,45.0,24.647514,607.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.25,27.0,72.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2.0,144.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-58943-17,192.168.10.8,58943.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,158.0,2.0,2.0,54.0,86.0,27.0,27.0,27.0,0.0,43.0,43.0,43.0,0.0,886075.94,25316.455,52.666668,84.29314,150.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,40.0,40.0,12658.228,12658.228,27.0,43.0,33.4,8.763561,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.75,27.0,43.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,2.0,86.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-63916-17,192.168.10.8,63916.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,23597.0,2.0,2.0,92.0,262.0,46.0,46.0,46.0,0.0,131.0,131.0,131.0,0.0,15001.907,169.51308,7865.6665,13617.672,23590.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,64.0,64.0,84.75654,84.75654,46.0,131.0,80.0,46.556416,2167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,46.0,131.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,2.0,262.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54018-443-6,192.168.10.8,54018.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,172074.0,3.0,1.0,43.0,6.0,31.0,6.0,14.333333,14.433757,6.0,6.0,6.0,0.0,284.7612,23.245813,57358.0,94424.945,166342.0,49.0,5732.0,2866.0,3983.8396,5683.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,17.43436,5.8114533,6.0,31.0,11.0,11.18034,125.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.75,14.333333,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,1.0,6.0,253.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.3-192.168.10.8-53-52757-17,192.168.10.8,52757.0,192.168.10.3,53.0,17.0,6/7/2017 2:24,62612.0,2.0,2.0,88.0,200.0,44.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,4599.7573,63.885517,20870.666,36143.86,62606.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,56.0,64.0,31.942759,31.942759,44.0,100.0,66.4,30.672462,940.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,44.0,100.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,200.0,-1.0,-1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54025-443-6,192.168.10.8,54025.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,498347.0,5.0,9.0,866.0,4501.0,517.0,0.0,173.2,226.49437,1460.0,0.0,500.1111,701.8523,10769.6045,28.092875,38334.383,71734.03,164195.0,1.0,329228.0,82307.0,94921.86,164791.0,78.0,334196.0,41774.5,75728.266,164586.0,1.0,0.0,0.0,0.0,0.0,112.0,192.0,10.03317,18.059706,0.0,1460.0,357.8,574.86957,330475.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,383.35715,173.2,500.1111,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,866.0,9.0,4501.0,8192.0,128.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54024-443-6,192.168.10.8,54024.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,505104.0,6.0,10.0,902.0,7394.0,517.0,0.0,150.33333,218.19502,2920.0,0.0,739.4,1009.7997,16424.34,31.676645,33673.6,69076.98,167389.0,2.0,504939.0,100987.8,92096.4,169995.0,51.0,338188.0,37576.445,73683.766,167703.0,2.0,0.0,0.0,0.0,0.0,132.0,212.0,11.878742,19.797903,0.0,2920.0,488.0,828.0089,685598.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,518.5,150.33333,739.4,132.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,902.0,10.0,7394.0,8192.0,128.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54026-443-6,192.168.10.8,54026.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,505368.0,5.0,7.0,886.0,1925.0,517.0,0.0,177.2,229.27647,1724.0,0.0,275.0,641.2194,5562.283,23.745073,45942.547,78284.25,167874.0,2.0,336594.0,84148.5,97078.31,168529.0,43.0,337579.0,56263.168,86641.43,168126.0,2.0,0.0,0.0,0.0,0.0,112.0,152.0,9.893781,13.851293,0.0,1724.0,216.23077,479.21762,229649.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,234.25,177.2,275.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,886.0,7.0,1925.0,8192.0,128.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54023-443-6,192.168.10.8,54023.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,1.042372e+06,36.0,58.0,1079.0,108152.0,517.0,0.0,29.972221,98.62816,4380.0,0.0,1864.6897,1034.1714,104790.805,90.17894,11208.301,42300.69,172838.0,0.0,1.042369e+06,29781.97,65811.234,176560.0,48.0,869534.0,15254.982,48799.652,172914.0,1.0,0.0,0.0,0.0,0.0,732.0,1172.0,34.536613,55.642323,0.0,4380.0,1149.8,1209.0571,1.4618192e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1162.0319,29.972221,1864.6897,732.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1079.0,58.0,108152.0,8192.0,128.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54027-443-6,192.168.10.8,54027.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,1.155665e+06,5.0,7.0,898.0,2200.0,517.0,0.0,179.6,231.09587,1999.0,0.0,314.2857,744.8429,2680.7078,10.383632,105060.45,142431.98,445945.0,5.0,977980.0,244495.0,265772.3,622924.0,143.0,978458.0,163076.33,241473.28,623158.0,5.0,0.0,0.0,0.0,0.0,112.0,152.0,4.3265133,6.0571184,0.0,1999.0,238.3077,552.0265,304733.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,258.16666,179.6,314.2857,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,898.0,7.0,2200.0,8192.0,128.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54028-443-6,192.168.10.8,54028.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,1.143052e+06,5.0,9.0,901.0,3681.0,517.0,0.0,180.2,231.56792,1460.0,0.0,409.0,622.03735,4008.5667,12.247911,87927.08,133637.72,436652.0,1.0,965795.0,241448.75,260979.0,612516.0,169.0,967265.0,120908.125,214246.33,613180.0,1.0,0.0,0.0,0.0,0.0,112.0,192.0,4.374254,7.8736577,0.0,1460.0,305.46667,505.55344,255584.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,327.2857,180.2,409.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,901.0,9.0,3681.0,8192.0,128.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54022-443-6,192.168.10.8,54022.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,164097.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,73.12748,12.187913,164097.0,0.0,164097.0,164097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,6.0939565,6.0939565,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,256.0,128.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54024-443-6,192.168.10.8,54024.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,7213.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1663.6628,277.27713,7213.0,0.0,7213.0,7213.0,7213.0,7213.0,0.0,7213.0,7213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,277.27713,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,251.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54026-443-6,192.168.10.8,54026.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,10122.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1185.5365,197.58942,10122.0,0.0,10122.0,10122.0,10122.0,10122.0,0.0,10122.0,10122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,197.58942,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54025-443-6,192.168.10.8,54025.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,5913.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2029.4266,338.2378,5913.0,0.0,5913.0,5913.0,5913.0,5913.0,0.0,5913.0,5913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,338.2378,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54027-443-6,192.168.10.8,54027.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,8879.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1351.5035,225.2506,8879.0,0.0,8879.0,8879.0,8879.0,8879.0,0.0,8879.0,8879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,225.2506,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54028-443-6,192.168.10.8,54028.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,7005.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1713.0621,285.51035,7005.0,0.0,7005.0,7005.0,7005.0,7005.0,0.0,7005.0,7005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,285.51035,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,256.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54039-443-6,192.168.10.8,54039.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,497932.0,5.0,7.0,911.0,1443.0,517.0,0.0,182.2,233.19026,1242.0,0.0,206.14285,459.94073,4727.553,24.099676,45266.547,76198.88,164111.0,4.0,333724.0,83431.0,96225.1,169318.0,65.0,333821.0,55636.832,85793.82,168465.0,4.0,0.0,0.0,0.0,0.0,112.0,152.0,10.041532,14.058145,0.0,1242.0,181.07692,356.3679,126998.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,196.16667,182.2,206.14285,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,911.0,7.0,1443.0,8192.0,128.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54030-443-6,192.168.10.8,54030.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,503770.0,5.0,7.0,904.0,1016.0,517.0,0.0,180.8,232.04677,815.0,0.0,145.14285,300.259,3811.2632,23.820395,45797.273,77431.39,166539.0,5.0,336971.0,84242.75,97097.44,170292.0,56.0,337456.0,56242.668,86794.42,169727.0,5.0,0.0,0.0,0.0,0.0,112.0,152.0,9.925164,13.89523,0.0,815.0,147.6923,255.54758,65304.562,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,160.0,180.8,145.14285,112.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,904.0,7.0,1016.0,8192.0,128.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54029-443-6,192.168.10.8,54029.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,1.019557e+06,43.0,62.0,1132.0,115749.0,517.0,0.0,26.32558,91.33839,3226.0,0.0,1866.9193,921.39294,114639.01,102.98591,9803.433,38868.285,167615.0,2.0,1.019374e+06,24270.809,58855.773,168917.0,89.0,852461.0,13974.7705,46559.266,178635.0,3.0,0.0,0.0,0.0,0.0,872.0,1252.0,42.17518,60.810726,0.0,3226.0,1102.651,1152.1498,1.3274491e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1113.1523,26.32558,1866.9193,872.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1132.0,62.0,115749.0,8192.0,128.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54031-443-6,192.168.10.8,54031.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,1.010328e+06,43.0,65.0,1128.0,115749.0,517.0,0.0,26.232557,91.02324,4380.0,0.0,1780.7539,925.23206,115682.234,106.89598,9442.317,38366.395,167150.0,1.0,1.010207e+06,24052.547,58914.16,168187.0,48.0,843409.0,13178.266,44964.12,169089.0,1.0,0.0,0.0,0.0,0.0,872.0,1312.0,42.560436,64.33554,0.0,4380.0,1072.2661,1122.0116,1.25891e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1082.1945,26.232557,1780.7539,872.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1128.0,65.0,115749.0,8192.0,128.0,42.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
192.168.10.8-91.207.59.161-54038-443-6,192.168.10.8,54038.0,91.207.59.161,443.0,6.0,6/7/2017 2:24,1.149353e+06,82.0,128.0,1338.0,224150.0,517.0,0.0,16.317074,64.98525,4380.0,0.0,1751.1719,761.8531,196186.89,182.71149,5499.297,28278.146,161672.0,0.0,1.149351e+06,14189.519,44448.695,163727.0,1.0,989021.0,7787.567,33429.84,163765.0,1.0,0.0,0.0,0.0,0.0,1652.0,2572.0,71.34449,111.367004,0.0,4380.0,1068.6635,1036.5502,1.0744364e+06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1073.7524,16.317074,1751.1719,1652.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,1338.0,128.0,224150.0,8192.0,128.0,81.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,cicids2017-thursday,2017-07-06 14:24:00+00:00,cicids2017
